,accepted,author,kingdom,Family,name,rank,powo_Snippet,Source,fqId,images,Accepted_Name,Accepted_ID,Accepted_Rank,Accepted_Species,Accepted_Species_ID
603,True,Lam.,Plantae,Poaceae,Lolium multiflorum,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:407486-1),407486-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/e89bc420890d63b5d8dc4d745155cbc4.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/89794c122f5dcfc729f2e5daa02a6885.jpg', 'caption': 'Lolium multiflorum'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/0d342eab7c12a939d5e8045c03930067.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/c9fa40ecdd202c33528b29733aa0f891.jpg', 'caption': 'Lolium multiflorum'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/fac58412bb3bf652475bac80ef909906.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/ae04bbedd027289876a4a71437909853.jpg', 'caption': 'Lolium multiflorum'}]",Lolium multiflorum,407486-1,Species,Lolium multiflorum,407486-1
604,True,(L.) Gaertn.,Plantae,Solanaceae,Nicandra physalodes,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:816832-1),816832-1,"[{'thumbnail': '//storage.googleapis.com/powop-assets/neotropikey/nicandra_physaloids_jwood_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/neotropikey/nicandra_physaloids_jwood_fullsize.jpg', 'caption': 'Nicandra physaloides (Solanaceae)'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/0f6bd7f534c6806c12c8a0be40554ca2.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/d672cc5bf1f019466facfc686632cdf1.jpg', 'caption': 'Nicandra physalodes'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/fd72ecba19bb4ff118c9a2f3325f0515.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/e55b3984094e39eadf0d128dfd94af56.jpg', 'caption': 'Nicandra physalodes'}]",Nicandra physalodes,816832-1,Species,Nicandra physalodes,816832-1
605,True,(L.) Spreng.,Plantae,Araceae,Zantedeschia aethiopica,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:89403-1),89403-1,"[{'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/PPCONT_012974_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/PPCONT_012974_fullsize.jpg', 'caption': 'Zantedeschia aethiopica (arum lily)'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/Screen%20Shot%202014-04-14%20at%2010.04.19%20AM_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/Screen%20Shot%202014-04-14%20at%2010.04.19%20AM_fullsize.jpg', 'caption': 'Zantedeschia aethiopica'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/PPCONT_012977_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/PPCONT_012977_fullsize.jpg', 'caption': 'Zanthedschia aethiopica in situ'}]",Zantedeschia aethiopica,89403-1,Species,Zantedeschia aethiopica,89403-1
606,True,(L.) W.D.J.Koch,Plantae,Brassicaceae,Brassica nigra,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:279422-1),279422-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/2c0f97689d1aa1e113339836731a077a.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/260899815b1ec51196fee95845047953.jpg', 'caption': 'Brassica nigra'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/e44d076f27c8c71d98d05d0fc981d74a.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/a5ee3a37a0476726f5593527c5cd1010.jpg', 'caption': 'Brassica nigra'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/cb8075a2930d3971a278135958a89a54.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/7280c183efb510c80b1e567e73c26783.jpg', 'caption': 'Brassica nigra'}]",Brassica nigra,279422-1,Species,Brassica nigra,279422-1
607,True,(W.Wright) DC.,Plantae,Fabaceae,Andira inermis,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:1075415-2),1075415-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/cb2184131d655bef67da69fe3f1d6c91.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/1d1322c17839ab1b4d7140741adc30e9.jpg', 'caption': 'Andira inermis'}, {'thumbnail': '//storage.googleapis.com/powop-assets/neotropikey/Copy%20of%20Andira_inermis@GPLewis,RBGKew_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/neotropikey/Copy%20of%20Andira_inermis@GPLewis,RBGKew_fullsize.jpg', 'caption': 'Andira inermis (Leguminosae (Papilionoideae))'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/3594f042434302ca5bc9fac6fad17c9c.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/6d2980bb5ba9ef8b406a6bd77fa006af.jpg', 'caption': 'Andira inermis'}]",Andira inermis,1075415-2,Species,Andira inermis,1075415-2
608,True,Medik.,Plantae,Fabaceae,Melilotus albus,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:156656-2),156656-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c0fb903f734782a70f153b34e53a792d.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/1c687f27145fa553520e5d10f4726621.jpg', 'caption': 'Melilotus albus Medik.'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/eeaeac4d092fef20216f549619cc7059.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/4f4f8e6f3314896c2578f75ed1b0c6e5.jpg', 'caption': 'Melilotus albus'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/dc9edc6da597835438955e0e591de967.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/9b88551a98337f0e76d3b9d8d4bad910.jpg', 'caption': 'Melilotus albus'}]",Melilotus albus,156656-2,Species,Melilotus albus,156656-2
609,True,(L.) Alston,Plantae,Myrtaceae,Syzygium jambos,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:601802-1),601802-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/d57ac0e65f04778c8240ffb26024e27d.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/4639b649b20dc8abb06150d8763f1b9f.jpg', 'caption': 'Syzygium jambos'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/309081fd121096992c73af9833712ecf.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/8168c1c9047c7886815d491d6d8a324e.jpg', 'caption': 'Syzygium jambos'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/3bb4447bfdeb235bd114bc521c5c23cb.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/6eabe9d30c9274795c9d7368aa6c8dcf.jpg', 'caption': 'Syzygium jambos (L.) Alston'}]",Syzygium jambos,601802-1,Species,Syzygium jambos,601802-1
610,True,L.,Plantae,Nyctaginaceae,Mirabilis jalapa,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:162591-2),162591-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/aa5103fc8f827388ef89037cb4eb5720.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/1c555175018c7cb6ae24bb6b500efcad.jpg', 'caption': 'Mirabilis jalapa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/95fa0044a35a9dd8385ef39da059627d.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/829d3c4941a1a3835c052a6d6e4dc5be.jpg', 'caption': 'Mirabilis jalapa L.'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/42f69386e787a6264871b4e9f9082d64.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/c04543d1e66abb8c9a1238fdab8dbc51.jpg', 'caption': 'Mirabilis jalapa'}]",Mirabilis jalapa,162591-2,Species,Mirabilis jalapa,162591-2
611,True,(Dunal) Bohs,Plantae,Solanaceae,Solanum splendens,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:77178345-1),77178345-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/5ad9560cb02c9f657aba0248ff98fa4d.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/1164c70c5e7d2bdc4fc80fc6ecca67b9.jpg', 'caption': 'Solanum splendens (Dunal) Bohs'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/eab9213efc3e0ca4cbc7464d52d776bc.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/ca24cff47abe3102beeea0d6d52c1ddc.jpg', 'caption': 'Solanum splendens (Dunal) Bohs'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/3c496bd3a1d3a715b32699cf8ea90dd7.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/71c8b93a3b38fd04dbe76a1bbbed2a08.jpg', 'caption': 'Solanum splendens'}]",Solanum splendens,77178345-1,Species,Solanum splendens,77178345-1
612,True,(L.) H.S.Irwin & Barneby,Plantae,Fabaceae,Chamaecrista absus,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:54310-2),54310-2,"[{'thumbnail': '//storage.googleapis.com/powop-assets/PPA/0351_0400/h0368a_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/0351_0400/h0368a_fullsize.jpg', 'caption': 'Chamaecrista absus (L.) H. Irwin &amp; Barneby'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/0351_0400/h0368b_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/0351_0400/h0368b_fullsize.jpg', 'caption': 'Chamaecrista absus (L.) H. Irwin &amp; Barneby'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/0351_0400/h0368c_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/0351_0400/h0368c_fullsize.jpg', 'caption': 'Chamaecrista absus (L.) H. Irwin &amp; Barneby'}]",Chamaecrista absus,54310-2,Species,Chamaecrista absus,54310-2
613,True,L.,Plantae,Fabaceae,Erythrina variegata,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:494614-1),494614-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/62ecba3c57c14dc3d16af801e253d1b6.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/51ecf48fc52e9ee7b3e2a02e0da4fd04.jpg', 'caption': 'Erythrina variegata ‘Parcellii’'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/0a03d3c44bc4f5ea0b569ade7aa018b4.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/16b259b356dc5e7d97cbd03725fb02d7.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/2a9af0c124da15a62f3c35b680df6128.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/a94e9339337e3ec0f47aa7399da71feb.jpg', 'caption': '113. Road near Bath, Jamaica, with Cabbage Palms, Bread Fruit, C'}]",Erythrina variegata,494614-1,Species,Erythrina variegata,494614-1
614,True,(Jacq.) Kunth,Plantae,Fabaceae,Gliricidia sepium,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:496639-1),496639-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/6522e056fb7d1a6d8d1b8464552cc340.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/f93dae6b67ac9de4b4122993074591e8.jpg', 'caption': 'Gliricidia sepium'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c8ac602d42cfe76c7914447460f7af03.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/5f7e0ed93b633a03a7d9c35a6691d19c.jpg', 'caption': 'Gliricidia sepium'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/4dadda97198a435ae37f161695128986.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/b881dc88a16414fbd46a0aafd6b4d4fa.jpg', 'caption': 'Gliricidia sepium'}]",Gliricidia sepium,496639-1,Species,Gliricidia sepium,496639-1
615,True,(Parkinson) Fosberg,Plantae,Moraceae,Artocarpus altilis,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:582598-1),582598-1,"[{'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_035696_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_035696_fullsize.jpg', 'caption': 'Artocarpus altilis (breadfruit)'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_035695_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_035695_fullsize.jpg', 'caption': 'Artocarpus altilis male cone'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_047213_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_047213_fullsize.jpg', 'caption': 'Artocarpus altilis (Curtis illustration)'}]",Artocarpus altilis,582598-1,Species,Artocarpus altilis,582598-1
616,True,L.,Plantae,Poaceae,Avena fatua,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:391443-1),391443-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/3eeec745329431a42486ab08664bc758.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/1062372950b7a1fe8d0e43c385ef3078.jpg', 'caption': ""A specimen from Kew's Herbarium""}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/9ab1a74ffaf1d1cfef5370b4c47a2ca3.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/afb7c9598d44fa422e8c2dc6ab2647d6.jpg', 'caption': 'Avena fatua L.'}]",Avena fatua,391443-1,Species,Avena fatua,391443-1
617,True,(Hook.) Hutch.,Plantae,Araceae,Amorphophallus aphyllus,Species, <b>Use</b>:  in arrow <em>poison</em>; the foundation for the <em>poison</em> being the seeds,POWO pages(/taxon/urn:lsid:ipni.org:names:84298-1),84298-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/3e0cddf27acd565f674fddbcc7489cdd.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/d22e373b1cc48b34df27eadbe2c2ca5a.jpg', 'caption': ""A specimen from Kew's Herbarium""}]",Amorphophallus aphyllus,84298-1,Species,Amorphophallus aphyllus,84298-1
618,True,L.,Plantae,Fabaceae,Adenanthera pavonina,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:317691-2),317691-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/b8d84a4c772effe71afd5f8c145e13b1.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/e13788d690497489db0ed3c9a8441d30.jpg', 'caption': 'Adenanthera pavonina'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/f15872446e3591d7935d696e5a24bf3b.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/a9193e25021e01208d0cd4f5edcc59c5.jpg', 'caption': 'Adenanthera pavonina'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/b1d2e83a307b6ca8856c47241218b5d3.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/95804027e7e115765d00683a30bef837.jpg', 'caption': 'Adenanthera pavonina'}]",Adenanthera pavonina,317691-2,Species,Adenanthera pavonina,317691-2
619,True,(Lam.) H.S.Irwin & Barneby,Plantae,Fabaceae,Senna siamea,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:911410-1),911410-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/713c013eccc0c3c474b8574ba78e15fc.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/46b20de39a32bb1b88b21deecfcdbf14.jpg', 'caption': 'Senna siamea'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/018e48e09e24f3d246d67489fc5c832c.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/99f0bb8d3d1609938650cf5f0b51269c.jpg', 'caption': 'Senna siamea'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/6c4e892cee0adcd620c53ea26d77e27e.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/3fbb58ea2f66f4f12a41ba75551507a5.jpg', 'caption': 'Senna siamea'}]",Senna siamea,911410-1,Species,Senna siamea,911410-1
620,True,L.,Plantae,Malvaceae,Hibiscus sabdariffa,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:326388-2),326388-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/78524c58451140dca93781ba20a9d725.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/f82cb3f5035ac924a3e749367a2b5577.jpg', 'caption': 'Hibiscus sabdariffa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/d0d5cb00c275719708502d4e75d8d072.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/f39d7f94a6e2dd83f0d1a132489ec01f.jpg', 'caption': 'Hibiscus sabdariffa'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/d56defbdd1e7adb6dac19dd8356534e2.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/5d807ea48e62a0f5d129f1a9d3e0d578.jpg', 'caption': 'Hibiscus sabdariffa'}]",Hibiscus sabdariffa,326388-2,Species,Hibiscus sabdariffa,326388-2
621,True,Labill.,Plantae,Myrtaceae,Eucalyptus globulus,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:592965-1),592965-1,"[{'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_034302_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_034302_fullsize.jpg', 'caption': 'Eucalyptus globulus (Tasmanian blue gum)'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_034303_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_034303_fullsize.jpg', 'caption': 'Eucalyptus globulus'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_033873_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/KPPCONT_033873_fullsize.jpg', 'caption': 'Eucalyptus globulus'}]",Eucalyptus globulus,592965-1,Species,Eucalyptus globulus,592965-1
622,True,(L.) Pers.,Plantae,Poaceae,Sorghum halepense,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:422139-1),422139-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/85ae174cef725ed49b9530d3846dec9c.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/6d9a6ebb4100d23074c66b3f9c90b010.jpg', 'caption': 'Sorghum halepense (L.) Pers.'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/66d9223ba05055056c7959ff72cff85b.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/41c28a7c6bfa7bfbf51f9abd73e59737.jpg', 'caption': 'Sorghum halepense (L.) Pers.'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/87804787317b3af2dd7bb63365954824.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/3b3367f796664df624d1b2c7f5a0fba8.jpg', 'caption': ""A specimen from Kew's Herbarium""}]",Sorghum halepense,422139-1,Species,Sorghum halepense,422139-1
623,True,(L.) Schott,Plantae,Araceae,Xanthosoma sagittifolium,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:89373-1),89373-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/abac7f01a7d19923f6789485233a82b5.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/f13d434df25dda32cd64df0ecb7a97fb.jpg', 'caption': 'Xanthosoma violaceum'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/a6a938ec6facc7b0b9bfd9d75b1ea491.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/b28b48a8199b9bf3c6a643a5e3ce0e6a.jpg', 'caption': 'Xanthosoma sagittifolium'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c0232d2dd68b0acefffba6c0ad85a20e.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/5bd70a80a744b4776227ad92a85a6de9.jpg', 'caption': 'Xanthosoma sagittifolium'}]",Xanthosoma sagittifolium,89373-1,Species,Xanthosoma sagittifolium,89373-1
624,True,(L.) Medik.,Plantae,Brassicaceae,Capsella bursa-pastoris,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:30092589-2),30092589-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/2d90355091ca2d3c7e9620915cbe7199.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/333dc3a7488796b00cece4117c0de33f.jpg', 'caption': 'Capsella bursa-pastoris'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/3b089ba8283cee56b64ad580bce2f804.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/f625fede2cd0e84d38c5a0876c154edd.jpg', 'caption': 'Capsella bursa-pastoris'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/83625610a174fedc94fdc0d404519209.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/40554c1db4e145045c0ba227a7d46d5e.jpg', 'caption': 'Capsella bursa-pastoris'}]",Capsella bursa-pastoris,30092589-2,Species,Capsella bursa-pastoris,30092589-2
625,True,L.,Plantae,Fabaceae,Spartium junceum,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:519057-1),519057-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/841d5c3ece5bfb2d5876ef6a9111ca81.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/a4b029b9890e3e8248c34e298a753816.jpg', 'caption': 'Spartium junceum'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/230ca0d583ae4623f94dd7e0aaa8a33c.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/86f877a3be92231316964ced24d4005c.jpg', 'caption': 'Spartium junceum'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c9a74b5004f3e10d9c9f85021ebd8d45.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/3132b65ab1f5f793679eccf9483e11a8.jpg', 'caption': 'Spartium junceum'}]",Spartium junceum,519057-1,Species,Spartium junceum,519057-1
626,True,(L.) Pers.,Plantae,Poaceae,Cynodon dactylon,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:397065-1),397065-1,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/46cc8a8b013508640a08928e9e48e2f8.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/e7c980d44c70b060eee1fd20f5209b60.jpg', 'caption': 'Cynodon dactylon'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/2001_2025/h2008a_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/2001_2025/h2008a_fullsize.jpg', 'caption': 'Cynodon dactylon (L.) Pers.'}, {'thumbnail': '//storage.googleapis.com/powop-assets/PPA/2001_2025/h2008b_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/PPA/2001_2025/h2008b_fullsize.jpg', 'caption': 'Cynodon dactylon (L.) Pers.'}]",Cynodon dactylon,397065-1,Species,Cynodon dactylon,397065-1
627,True,(L.) Batsch,Plantae,Rosaceae,Prunus persica,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:1212858-2),1212858-2,"[{'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/0e51938ef55dbec5a073d35508e0080b.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/9a07d62f9b8eb5f03df6f98ed33e8958.jpg', 'caption': 'Prunus persica'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/c764406616510d8ede431605d449474f.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/971ca48c5689ba77fe94d23873f53715.jpg', 'caption': 'Prunus persica'}, {'thumbnail': '//d2seqvvyy3b8p2.cloudfront.net/1d75ea300568646747ed78ae5508f115.jpg', 'fullsize': '//d2seqvvyy3b8p2.cloudfront.net/6473c650e384b58bffa90af024215afc.jpg', 'caption': ""Prunus persica 'Windle Weeping'""}]",Prunus persica,1212858-2,Species,Prunus persica,1212858-2
628,True,Jacq.,Plantae,Sapindaceae,Dodonaea viscosa,Species, <b>Use</b>: <em>Poisons</em>.,POWO pages(/taxon/urn:lsid:ipni.org:names:30058367-2),30058367-2,"[{'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/PPCONT_013058_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/PPCONT_013058_fullsize.jpg', 'caption': 'Dodonaea viscosa (hopbush)'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/Screen%20Shot%202014-04-24%20at%203.54.44%20PM_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/Screen%20Shot%202014-04-24%20at%203.54.44%20PM_fullsize.jpg', 'caption': 'Dodonaea viscosa in Bolivia'}, {'thumbnail': '//storage.googleapis.com/powop-assets/kew_profiles/PPCONT_013061_thumbnail.jpg', 'fullsize': '//storage.googleapis.com/powop-assets/kew_profiles/PPCONT_013061_fullsize.jpg', 'caption': 'Dodonaea viscosa fruit'}]",Dodonaea viscosa,30058367-2,Species,Dodonaea viscosa,30058367-2
