plant_id,family,taxon_name,refstand,ref_short
wcs508146,Apocynaceae,Marsdenia lucida,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508150,Apocynaceae,Marsdenia macrantha,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs508150,Apocynaceae,Marsdenia macrantha,100034,"SEPASAL database (Kew, 1999)"
wcs508166,Apocynaceae,Marsdenia mexicana,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508194,Apocynaceae,Marsdenia officinalis,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs508197,Apocynaceae,Marsdenia oreophila,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs508209,Apocynaceae,Marsdenia parvifolia,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs508256,Apocynaceae,Marsdenia roylei,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
wcs508256,Apocynaceae,Marsdenia roylei,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs508256,Apocynaceae,Marsdenia roylei,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs508256,Apocynaceae,Marsdenia roylei,6667,"Plants and People of Nepal (Manandhar, 2002)"
wcs508256,Apocynaceae,Marsdenia roylei,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508256,Apocynaceae,Marsdenia roylei,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs508257,Apocynaceae,Marsdenia rubicunda,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs508257,Apocynaceae,Marsdenia rubicunda,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508257,Apocynaceae,Marsdenia rubicunda,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs508264,Apocynaceae,Marsdenia schimperi,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs508271,Apocynaceae,Marsdenia sinensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs508271,Apocynaceae,Marsdenia sinensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs508300,Apocynaceae,Marsdenia tenacissima,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
wcs508300,Apocynaceae,Marsdenia tenacissima,8388,Ayurvedic Pharm. of India (1999-2011)
wcs508300,Apocynaceae,Marsdenia tenacissima,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs508300,Apocynaceae,Marsdenia tenacissima,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
wcs508300,Apocynaceae,Marsdenia tenacissima,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs508300,Apocynaceae,Marsdenia tenacissima,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs508300,Apocynaceae,Marsdenia tenacissima,100001,Pharmacopoeia of China (2010)
wcs508300,Apocynaceae,Marsdenia tenacissima,100050,Pharmacopoeia of China (2015)
wcs508300,Apocynaceae,Marsdenia tenacissima,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508300,Apocynaceae,Marsdenia tenacissima,100197,"Trad. Med. in Dali Prefecture, SW China. (Zhang et al., 2014)"
wcs508300,Apocynaceae,Marsdenia tenacissima,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs508300,Apocynaceae,Marsdenia tenacissima,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs508300,Apocynaceae,Marsdenia tenacissima,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs508308,Apocynaceae,Marsdenia tinctoria,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs508308,Apocynaceae,Marsdenia tinctoria,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs508308,Apocynaceae,Marsdenia tinctoria,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508308,Apocynaceae,Marsdenia tinctoria,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs508308,Apocynaceae,Marsdenia tinctoria,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs508314,Apocynaceae,Marsdenia tirunelvelica,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs508316,Apocynaceae,Marsdenia tomentosa,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs508325,Apocynaceae,Marsdenia truncata,100181,SOTWP 2016: PROTA (2015)
wcs508371,Apocynaceae,Marsdenia zimapanica,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs121027,Apocynaceae,Mascarenhasia arborescens,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs121027,Apocynaceae,Mascarenhasia arborescens,100043,"Davidigenin from M. arborescens (Desire, 2010)"
wcs122017,Rubiaceae,Massularia acuminata,100026,"Commercially Important African Med. Plants (Van Wyk, 2015)"
wcs122017,Rubiaceae,Massularia acuminata,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs122017,Rubiaceae,Massularia acuminata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs122017,Rubiaceae,Massularia acuminata,100181,SOTWP 2016: PROTA (2015)
wcs122017,Rubiaceae,Massularia acuminata,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs122017,Rubiaceae,Massularia acuminata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs122144,Rubiaceae,Mastixiodendron flavidum,2102,"Fijian Medicinal Plants (Cambie & Ash, 1994)"
wcs122144,Rubiaceae,Mastixiodendron flavidum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508415,Apocynaceae,Matelea biflora,5473,"Native American Ethnobotany (Moerman, 1998)"
wcs508463,Apocynaceae,Matelea crenata,100246,"Pl. Res. of the Tehuacán-Cuicatlán Valley, Mexico (Casas et al., 2001)"
wcs508471,Apocynaceae,Matelea cynanchoides,5473,"Native American Ethnobotany (Moerman, 1998)"
wcs508622,Apocynaceae,Matelea nummularia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508649,Apocynaceae,Matelea pedunculata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs508685,Apocynaceae,Matelea reticulata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs124189,Apocynaceae,Melodinus cochinchinensis,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs124189,Apocynaceae,Melodinus cochinchinensis,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs124189,Apocynaceae,Melodinus cochinchinensis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs124189,Apocynaceae,Melodinus cochinchinensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs124189,Apocynaceae,Melodinus cochinchinensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs124209,Apocynaceae,Melodinus fusiformis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs124209,Apocynaceae,Melodinus fusiformis,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs124249,Apocynaceae,Melodinus orientalis,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs125929,Apocynaceae,Mesechites trifidus,100182,"SOTWP 2016: Plants for Malaria, Plants for Fever (Milliken, 2015)"
wcs125929,Apocynaceae,Mesechites trifidus,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs126644,Rubiaceae,Meyna laxiflora,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs126644,Rubiaceae,Meyna laxiflora,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs126648,Rubiaceae,Meyna pubescens,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs126648,Rubiaceae,Meyna pubescens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs126649,Rubiaceae,Meyna spinosa,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs126649,Rubiaceae,Meyna spinosa,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs126649,Rubiaceae,Meyna spinosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs126650,Rubiaceae,Meyna tetraphylla,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs126652,Rubiaceae,Meyna tetraphylla subsp. tetraphylla,100183,SOTWP 2016: Useful Plants and Fungi Project (2015)
wcs126906,Apocynaceae,Micrechites jacquetii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs126906,Apocynaceae,Micrechites jacquetii,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs509087,Apocynaceae,Microloma sagittatum,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs128666,Rubiaceae,Mitchella repens,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs128666,Rubiaceae,Mitchella repens,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs128666,Rubiaceae,Mitchella repens,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs128666,Rubiaceae,Mitchella repens,100008,"Kräuter Gewürze und Heilpflanzen (Bremness, 1994)"
wcs128666,Rubiaceae,Mitchella repens,100006,"Les Plantes Arom. et Med. (Bremness, 1996)"
wcs128666,Rubiaceae,Mitchella repens,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
wcs128666,Rubiaceae,Mitchella repens,5473,"Native American Ethnobotany (Moerman, 1998)"
wcs128666,Rubiaceae,Mitchella repens,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128666,Rubiaceae,Mitchella repens,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs128666,Rubiaceae,Mitchella repens,8394,"Substances in Medicines, Australia (TGA, 2007)"
wcs128666,Rubiaceae,Mitchella repens,100009,"The Plant-Book (Mabberley, 1996)"
wcs128666,Rubiaceae,Mitchella repens,100019,"Timber Press Plant Names (Erhardt et al., 2009)"
wcs128666,Rubiaceae,Mitchella repens,100023,U.S. FDA Substance Registration System (2016)
wcs128666,Rubiaceae,Mitchella repens,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
wcs128666,Rubiaceae,Mitchella repens,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs128666,Rubiaceae,Mitchella repens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs128666,Rubiaceae,Mitchella repens,100020,"World Economic Plants (Wiersema et al., 2013)"
wcs128746,Rubiaceae,Mitracarpus hirtus,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs128746,Rubiaceae,Mitracarpus hirtus,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128746,Rubiaceae,Mitracarpus hirtus,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs128746,Rubiaceae,Mitracarpus hirtus,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs128753,Rubiaceae,Mitracarpus megapotamicus,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
wcs128753,Rubiaceae,Mitracarpus megapotamicus,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
wcs128792,Rubiaceae,Mitragyna diversifolia,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs128794,Rubiaceae,Mitragyna hirsuta,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs128795,Rubiaceae,Mitragyna inermis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128795,Rubiaceae,Mitragyna inermis,100034,"SEPASAL database (Kew, 1999)"
wcs128795,Rubiaceae,Mitragyna inermis,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs128795,Rubiaceae,Mitragyna inermis,100181,SOTWP 2016: PROTA (2015)
wcs128795,Rubiaceae,Mitragyna inermis,100183,SOTWP 2016: Useful Plants and Fungi Project (2015)
wcs128795,Rubiaceae,Mitragyna inermis,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs128795,Rubiaceae,Mitragyna inermis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs128798,Rubiaceae,Mitragyna ledermannii,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs128798,Rubiaceae,Mitragyna ledermannii,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128798,Rubiaceae,Mitragyna ledermannii,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs128798,Rubiaceae,Mitragyna ledermannii,100181,SOTWP 2016: PROTA (2015)
wcs128798,Rubiaceae,Mitragyna ledermannii,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs128798,Rubiaceae,Mitragyna ledermannii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs128800,Rubiaceae,Mitragyna parvifolia,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
wcs128800,Rubiaceae,Mitragyna parvifolia,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs128800,Rubiaceae,Mitragyna parvifolia,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs128800,Rubiaceae,Mitragyna parvifolia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128800,Rubiaceae,Mitragyna parvifolia,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs128800,Rubiaceae,Mitragyna parvifolia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs128803,Rubiaceae,Mitragyna rotundifolia,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs128803,Rubiaceae,Mitragyna rotundifolia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128803,Rubiaceae,Mitragyna rotundifolia,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs128804,Rubiaceae,Mitragyna rubrostipulata,8423,"Med. Pl. Rwanda (Boily et al., 1986)"
wcs128804,Rubiaceae,Mitragyna rubrostipulata,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128804,Rubiaceae,Mitragyna rubrostipulata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs128805,Rubiaceae,Mitragyna speciosa,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs128805,Rubiaceae,Mitragyna speciosa,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs128805,Rubiaceae,Mitragyna speciosa,9978,"Malaysian Herbal Monograph, Vol. 2. (2009)"
wcs128805,Rubiaceae,Mitragyna speciosa,6513,"Med. & Pois. Pl. 2 (Valkenburg et al., 1999)"
wcs128805,Rubiaceae,Mitragyna speciosa,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128805,Rubiaceae,Mitragyna speciosa,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs128805,Rubiaceae,Mitragyna speciosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs128806,Rubiaceae,Mitragyna stipulosa,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs128806,Rubiaceae,Mitragyna stipulosa,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs128806,Rubiaceae,Mitragyna stipulosa,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs128806,Rubiaceae,Mitragyna stipulosa,100181,SOTWP 2016: PROTA (2015)
wcs128806,Rubiaceae,Mitragyna stipulosa,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs128806,Rubiaceae,Mitragyna stipulosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs128807,Rubiaceae,Mitragyna tubulosa,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
wcs128807,Rubiaceae,Mitragyna tubulosa,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs509160,Apocynaceae,Mondia ecornuta,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs509161,Apocynaceae,Mondia whitei,8730,African Herbal Pharmacopoeia 1st edn. (2010)
wcs509161,Apocynaceae,Mondia whitei,100026,"Commercially Important African Med. Plants (Van Wyk, 2015)"
wcs509161,Apocynaceae,Mondia whitei,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs509161,Apocynaceae,Mondia whitei,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs509161,Apocynaceae,Mondia whitei,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs509161,Apocynaceae,Mondia whitei,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs509161,Apocynaceae,Mondia whitei,100181,SOTWP 2016: PROTA (2015)
wcs509161,Apocynaceae,Mondia whitei,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs509161,Apocynaceae,Mondia whitei,100023,U.S. FDA Substance Registration System (2016)
wcs509161,Apocynaceae,Mondia whitei,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs129727,Rubiaceae,Morelia senegalensis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs129755,Rubiaceae,Morinda angustifolia,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs129755,Rubiaceae,Morinda angustifolia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs129771,Rubiaceae,Morinda bracteata,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs129786,Rubiaceae,Morinda chrysorhiza,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs129786,Rubiaceae,Morinda chrysorhiza,100183,SOTWP 2016: Useful Plants and Fungi Project (2015)
wcs129786,Rubiaceae,Morinda chrysorhiza,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs129786,Rubiaceae,Morinda chrysorhiza,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs129789,Rubiaceae,Morinda citrifolia,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
wcs129789,Rubiaceae,Morinda citrifolia,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs129789,Rubiaceae,Morinda citrifolia,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
wcs129789,Rubiaceae,Morinda citrifolia,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs129789,Rubiaceae,Morinda citrifolia,2102,"Fijian Medicinal Plants (Cambie & Ash, 1994)"
wcs129789,Rubiaceae,Morinda citrifolia,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs129789,Rubiaceae,Morinda citrifolia,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs129789,Rubiaceae,Morinda citrifolia,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs129789,Rubiaceae,Morinda citrifolia,100203,"Jamaican Root Tonics (Mitchell, 2011)"
wcs129789,Rubiaceae,Morinda citrifolia,9978,"Malaysian Herbal Monograph, Vol. 2. (2009)"
wcs129789,Rubiaceae,Morinda citrifolia,8355,"Medicinal plants in South Pacific (WHO, 1998)"
wcs129789,Rubiaceae,Morinda citrifolia,5860,"Medicinal plants in Viet Nam (WHO, 1990)"
wcs129789,Rubiaceae,Morinda citrifolia,100187,"Med. Plants for Diabetes in C. America (Giovannini et al., 2016)"
wcs129789,Rubiaceae,Morinda citrifolia,8425,"Med. Pl. E. Nicaragua (Coe et al., 1996)"
wcs129789,Rubiaceae,Morinda citrifolia,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
wcs129789,Rubiaceae,Morinda citrifolia,8747,"Med. Pl. Latin America (Duke, 2009)"
wcs129789,Rubiaceae,Morinda citrifolia,8430,"Med. Pl. Nicarag. Atlantic Coast (Barrett, 1994)"
wcs129789,Rubiaceae,Morinda citrifolia,5473,"Native American Ethnobotany (Moerman, 1998)"
wcs129789,Rubiaceae,Morinda citrifolia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs129789,Rubiaceae,Morinda citrifolia,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs129789,Rubiaceae,Morinda citrifolia,100181,SOTWP 2016: PROTA (2015)
wcs129789,Rubiaceae,Morinda citrifolia,8394,"Substances in Medicines, Australia (TGA, 2007)"
wcs129789,Rubiaceae,Morinda citrifolia,100243,"Tea and Herbal Infusions Europe Pl. Inventory (THIE, 2021)"
wcs129789,Rubiaceae,Morinda citrifolia,5775,"Trad. Aboriginal Meds in N. Territory (Barr et al., 1993)"
wcs129789,Rubiaceae,Morinda citrifolia,100201,"Tropical Trees of Costa Rica (Zuchowski et al., 2008)"
wcs129789,Rubiaceae,Morinda citrifolia,100023,U.S. FDA Substance Registration System (2016)
wcs129789,Rubiaceae,Morinda citrifolia,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs129789,Rubiaceae,Morinda citrifolia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs129789,Rubiaceae,Morinda citrifolia,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs129800,Rubiaceae,Morinda coreia,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
wcs129800,Rubiaceae,Morinda coreia,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs129800,Rubiaceae,Morinda coreia,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
wcs129800,Rubiaceae,Morinda coreia,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs129800,Rubiaceae,Morinda coreia,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs129800,Rubiaceae,Morinda coreia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs129800,Rubiaceae,Morinda coreia,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs129800,Rubiaceae,Morinda coreia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs129810,Rubiaceae,Morinda elliptica,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs129855,Rubiaceae,Morinda longiflora,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs129855,Rubiaceae,Morinda longiflora,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs129855,Rubiaceae,Morinda longiflora,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs129855,Rubiaceae,Morinda longiflora,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs129862,Rubiaceae,Morinda lucida,100026,"Commercially Important African Med. Plants (Van Wyk, 2015)"
wcs129862,Rubiaceae,Morinda lucida,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs129862,Rubiaceae,Morinda lucida,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs129862,Rubiaceae,Morinda lucida,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs129862,Rubiaceae,Morinda lucida,100181,SOTWP 2016: PROTA (2015)
wcs129862,Rubiaceae,Morinda lucida,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs129862,Rubiaceae,Morinda lucida,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs129862,Rubiaceae,Morinda lucida,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs129871,Rubiaceae,Morinda morindoides,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs129871,Rubiaceae,Morinda morindoides,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs129871,Rubiaceae,Morinda morindoides,100181,SOTWP 2016: PROTA (2015)
wcs129871,Rubiaceae,Morinda morindoides,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs129871,Rubiaceae,Morinda morindoides,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
