,Genus,Accepted_Name,Accepted_ID,Accepted_Species,Accepted_Species_ID,Accepted_Rank,alk_diterpenoid,alk_imidazole,alk_indole,alk_indolizidine,alk_indolizine(to_confirm),alk_isoquinoline,alk_mia,alk_misc. one n,alk_misc. two n,alk_monoterpene,alk_naphthyridine,alk_peptide,alk_piperidine,alk_purine,alk_pyrazine,alk_pyridine,alk_pyrrole,alk_pyrrolidine,alk_pyrrolizidine,alk_quinazoline,alk_quinoline,alk_quinolizidine,alk_simple amine,alk_spermidine,alk_steroidal,alk_to_confirm
185,Pleiocarpa,Pleiocarpa pycnantha,81144-1,Pleiocarpa pycnantha,81144-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
186,Pleiocarpa,Pleiocarpa rostrata,81145-1,Pleiocarpa rostrata,81145-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
187,Plumeria,Plumeria rubra,81275-1,Plumeria rubra,81275-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
188,Plumeria,Plumeria sericifolia,204004-2,Plumeria sericifolia,204004-2,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Prestonia,Prestonia amazonica,81326-1,Prestonia amazonica,81326-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Prestonia,Prestonia erecta,1006675-1,Prestonia erecta,1006675-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Rauvolfia,Rauvolfia bahiensis,81511-1,Rauvolfia bahiensis,81511-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Rauvolfia,Rauvolfia balansae,909641-1,Rauvolfia balansae,909641-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Rauvolfia,Rauvolfia biauriculata,81513-1,Rauvolfia biauriculata,81513-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Rauvolfia,Rauvolfia caffra,81519-1,Rauvolfia caffra,81519-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Rauvolfia,Rauvolfia cambodiana,81520-1,Rauvolfia cambodiana,81520-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Rauvolfia,Rauvolfia cubana,81531-1,Rauvolfia cubana,81531-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Rauvolfia,Rauvolfia grandiflora,81545-1,Rauvolfia grandiflora,81545-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Rauvolfia,Rauvolfia ligustrina,81565-1,Rauvolfia ligustrina,81565-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Rauvolfia,Rauvolfia littoralis,217921-2,Rauvolfia littoralis,217921-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Rauvolfia,Rauvolfia mannii,81579-1,Rauvolfia mannii,81579-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Rauvolfia,Rauvolfia media,81583-1,Rauvolfia media,81583-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Rauvolfia,Rauvolfia mombasiana,81591-1,Rauvolfia mombasiana,81591-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
203,Rauvolfia,Rauvolfia nitida,81598-1,Rauvolfia nitida,81598-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Rauvolfia,Rauvolfia sandwicensis,81642-1,Rauvolfia sandwicensis,81642-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Rauvolfia,Rauvolfia sellowii,328979-2,Rauvolfia sellowii,328979-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Rauvolfia,Rauvolfia semperflorens,81646-1,Rauvolfia semperflorens,81646-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Rauvolfia,Rauvolfia serpentina,81648-1,Rauvolfia serpentina,81648-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Rauvolfia,Rauvolfia sevenetii,81499-1,Rauvolfia sevenetii,81499-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Rauvolfia,Rauvolfia spathulata,81500-1,Rauvolfia spathulata,81500-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Rauvolfia,Rauvolfia sprucei,81652-1,Rauvolfia sprucei,81652-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Rauvolfia,Rauvolfia sumatrana,81660-1,Rauvolfia sumatrana,81660-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212,Rauvolfia,Rauvolfia tetraphylla,81663-1,Rauvolfia tetraphylla,81663-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,Rauvolfia,Rauvolfia verticillata,81667-1,Rauvolfia verticillata,81667-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214,Rauvolfia,Rauvolfia viridis,81670-1,Rauvolfia viridis,81670-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Rauvolfia,Rauvolfia volkensii,81672-1,Rauvolfia volkensii,81672-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Rauvolfia,Rauvolfia vomitoria,81673-1,Rauvolfia vomitoria,81673-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Rhazya,Rhazya stricta,81712-1,Rhazya stricta,81712-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
218,Schizozygia,Schizozygia coffeoides,81764-1,Schizozygia coffeoides,81764-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
219,Skytanthus,Skytanthus acutus,81785-1,Skytanthus acutus,81785-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Stapelia,Stapelia hirsuta,101613-1,Stapelia hirsuta,101613-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221,Strempeliopsis,Strempeliopsis strempelioides,81849-1,Strempeliopsis strempelioides,81849-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
222,Tabernaemontana,Tabernaemontana alternifolia,81992-1,Tabernaemontana alternifolia,81992-1,Species,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
223,Tabernaemontana,Tabernaemontana amygdalifolia,81996-1,Tabernaemontana amygdalifolia,81996-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,Tabernaemontana,Tabernaemontana angulata,82002-1,Tabernaemontana angulata,82002-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Tabernaemontana,Tabernaemontana apoda,82007-1,Tabernaemontana apoda,82007-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Tabernaemontana,Tabernaemontana arborea,248839-2,Tabernaemontana arborea,248839-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Tabernaemontana,Tabernaemontana attenuata,248841-2,Tabernaemontana attenuata,248841-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Tabernaemontana,Tabernaemontana aurantiaca,82013-1,Tabernaemontana aurantiaca,82013-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Tabernaemontana,Tabernaemontana bovina,82026-1,Tabernaemontana bovina,82026-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Tabernaemontana,Tabernaemontana brachyantha,82027-1,Tabernaemontana brachyantha,82027-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Tabernaemontana,Tabernaemontana bufalina,82034-1,Tabernaemontana bufalina,82034-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Tabernaemontana,Tabernaemontana calcarea,82035-1,Tabernaemontana calcarea,82035-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Tabernaemontana,Tabernaemontana capuronii,907601-1,Tabernaemontana capuronii,907601-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Tabernaemontana,Tabernaemontana catharinensis,82043-1,Tabernaemontana catharinensis,82043-1,Species,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,Tabernaemontana,Tabernaemontana cerifera,82046-1,Tabernaemontana cerifera,82046-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Tabernaemontana,Tabernaemontana citrifolia,82055-1,Tabernaemontana citrifolia,82055-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Tabernaemontana,Tabernaemontana coffeoides,82059-1,Tabernaemontana coffeoides,82059-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Tabernaemontana,Tabernaemontana contorta,82065-1,Tabernaemontana contorta,82065-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Tabernaemontana,Tabernaemontana coriacea,248849-2,Tabernaemontana coriacea,248849-2,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Tabernaemontana,Tabernaemontana corymbosa,60466167-2,Tabernaemontana corymbosa,60466167-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Tabernaemontana,Tabernaemontana crassa,82072-1,Tabernaemontana crassa,82072-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Tabernaemontana,Tabernaemontana cymosa,82084-1,Tabernaemontana cymosa,82084-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
243,Tabernaemontana,Tabernaemontana debrayi,913394-1,Tabernaemontana debrayi,913394-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Tabernaemontana,Tabernaemontana dichotoma,60466169-2,Tabernaemontana dichotoma,60466169-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Tabernaemontana,Tabernaemontana divaricata,82097-1,Tabernaemontana divaricata,82097-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Tabernaemontana,Tabernaemontana eglandulosa,82107-1,Tabernaemontana eglandulosa,82107-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Tabernaemontana,Tabernaemontana elegans,82109-1,Tabernaemontana elegans,82109-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
248,Tabernaemontana,Tabernaemontana flavicans,82121-1,Tabernaemontana flavicans,82121-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Tabernaemontana,Tabernaemontana glandulosa,82129-1,Tabernaemontana glandulosa,82129-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Tabernaemontana,Tabernaemontana heterophylla,82146-1,Tabernaemontana heterophylla,82146-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
251,Tabernaemontana,Tabernaemontana humblotii,82154-1,Tabernaemontana humblotii,82154-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Tabernaemontana,Tabernaemontana hystrix,82157-1,Tabernaemontana hystrix,82157-1,Species,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
253,Tabernaemontana,Tabernaemontana laeta,82175-1,Tabernaemontana laeta,82175-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
254,Tabernaemontana,Tabernaemontana litoralis,285810-2,Tabernaemontana litoralis,285810-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Tabernaemontana,Tabernaemontana longipes,248876-2,Tabernaemontana longipes,248876-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Tabernaemontana,Tabernaemontana macrocarpa,82203-1,Tabernaemontana macrocarpa,82203-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Tabernaemontana,Tabernaemontana markgrafiana,288916-2,Tabernaemontana markgrafiana,288916-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258,Tabernaemontana,Tabernaemontana mocquerysi,82224-1,Tabernaemontana mocquerysi,82224-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Tabernaemontana,Tabernaemontana odoratissima,20010230-1,Tabernaemontana odoratissima,20010230-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Tabernaemontana,Tabernaemontana oppositifolia,248887-2,Tabernaemontana oppositifolia,248887-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Tabernaemontana,Tabernaemontana pachysiphon,82263-1,Tabernaemontana pachysiphon,82263-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Tabernaemontana,Tabernaemontana pandacaqui,82269-1,Tabernaemontana pandacaqui,82269-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Tabernaemontana,Tabernaemontana penduliflora,82282-1,Tabernaemontana penduliflora,82282-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Tabernaemontana,Tabernaemontana psorocarpa,82297-1,Tabernaemontana psorocarpa,82297-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Tabernaemontana,Tabernaemontana retusa,82313-1,Tabernaemontana retusa,82313-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Tabernaemontana,Tabernaemontana rupicola,82322-1,Tabernaemontana rupicola,82322-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
267,Tabernaemontana,Tabernaemontana salzmannii,82325-1,Tabernaemontana salzmannii,82325-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
268,Tabernaemontana,Tabernaemontana sananho,82327-1,Tabernaemontana sananho,82327-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Tabernaemontana,Tabernaemontana sessilifolia,82330-1,Tabernaemontana sessilifolia,82330-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Tabernaemontana,Tabernaemontana siphilitica,20001045-1,Tabernaemontana siphilitica,20001045-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
271,Tabernaemontana,Tabernaemontana solanifolia,82334-1,Tabernaemontana solanifolia,82334-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
272,Tabernaemontana,Tabernaemontana sphaerocarpa,82336-1,Tabernaemontana sphaerocarpa,82336-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Tabernaemontana,Tabernaemontana undulata,82371-1,Tabernaemontana undulata,82371-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Tabernanthe,Tabernanthe iboga,56090-1,Tabernanthe iboga,56090-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
