,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,Reference
202653,350,Trait Data for African Plants - a Photo Guide,Plectranthus mandalensis Baker,70569,Plectranthus mandalensis,2858161,25797839,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202654,350,Trait Data for African Plants - a Photo Guide,Plectranthus masukensis Baker,367280,Plectranthus masukensis,2858180,25797858,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202655,350,Trait Data for African Plants - a Photo Guide,Plectranthus monostachyus (P.Beauv.) B.J.Pollard,42673,Plectranthus monostachyus,2858202,25797880,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202656,350,Trait Data for African Plants - a Photo Guide,Plectranthus montanus Benth.,70571,Plectranthus montanus,2858223,25797901,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202657,350,Trait Data for African Plants - a Photo Guide,Plectranthus salubenii Brummitt & Seyani,252933,Plectranthus goetzei,2858248,25797926,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202658,350,Trait Data for African Plants - a Photo Guide,Plectranthus subacaulis Baker,65322,Aeollanthus subacaulis,2858260,25797938,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202659,350,Trait Data for African Plants - a Photo Guide,Plectranthus sylvestris Gürke,367349,Plectranthus sylvestris,2858277,25797955,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202660,350,Trait Data for African Plants - a Photo Guide,Plectranthus tetensis (Baker) Agnew,70565,Plectranthus lasianthus,2858296,25797974,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202661,350,Trait Data for African Plants - a Photo Guide,Plectrelminthus caudatus (Lindl.) Summerh.,367367,Plectrelminthus caudatus,2858319,25797997,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202662,350,Trait Data for African Plants - a Photo Guide,Pleiocarpa brevistyla Omino,367384,Pleiocarpa brevistyla,2858337,25798015,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202663,350,Trait Data for African Plants - a Photo Guide,Pleiocarpa mutica Benth.,42688,Pleiocarpa mutica,2858361,25798039,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202664,350,Trait Data for African Plants - a Photo Guide,Pleiocarpa pycnantha (K. Schum.) Stapf,42689,Pleiocarpa pycnantha,2858379,25798057,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202665,350,Trait Data for African Plants - a Photo Guide,Pleioceras barteri Baill.,93757,Pleioceras barteri,2858405,25798083,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202666,350,Trait Data for African Plants - a Photo Guide,Pleiocoryne fernandensis (Hiern) Rauschert,367401,Pleiocoryne fernandensis,2858423,25798101,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202667,350,Trait Data for African Plants - a Photo Guide,Pleiotaxis chlorolepis C.Jeffrey,70578,Pleiotaxis chlorolepis,2858442,25798120,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202668,350,Trait Data for African Plants - a Photo Guide,Pleiotaxis pulcherrima Steetz,42708,Pleiotaxis pulcherrima,2858457,25798135,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202669,350,Trait Data for African Plants - a Photo Guide,Pleiotaxis racemosa O. Hoffm.,42709,Pleiotaxis racemosa,2858474,25798152,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202670,350,Trait Data for African Plants - a Photo Guide,Plesiatropha klaineana Pierre,367532,Plesiatropha klaineana,2858495,25798173,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202671,350,Trait Data for African Plants - a Photo Guide,Plicosepalus kalachariensis (Schinz) Danser,253186,Plicosepalus kalachariensis,2858517,25798195,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202672,350,Trait Data for African Plants - a Photo Guide,Plicosepalus undulatus (E. Mey. ex Harv.) Tiegh.,253193,Plicosepalus undulatus,2858540,25798218,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202673,350,Trait Data for African Plants - a Photo Guide,Pluchea dioscoridis (L.) DC.,42773,Pluchea dioscoridis,2858559,25798237,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202674,350,Trait Data for African Plants - a Photo Guide,Plumbago amplexicaulis Oliv.,42783,Plumbago amplexicaulis,2858584,25798262,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202675,350,Trait Data for African Plants - a Photo Guide,Plumbago zeylanica L.,42788,Plumbago zeylanica,2858599,25798277,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202676,350,Trait Data for African Plants - a Photo Guide,Plumeria alba L.,42789,Plumeria alba,2858618,25798296,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202677,350,Trait Data for African Plants - a Photo Guide,Plumeria rubra L.,42791,Plumeria rubra,2858643,25798321,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202678,350,Trait Data for African Plants - a Photo Guide,Poa leptoclada Hochst. ex A. Rich.,42853,Poa leptoclada,2858663,25798341,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202679,350,Trait Data for African Plants - a Photo Guide,Poa schimperana A. Rich.,253549,Poa schimperiana,2858683,25798361,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202680,350,Trait Data for African Plants - a Photo Guide,Podalyria oleaefolia Salisb.,93923,Podalyria oleaefolia,2858704,25798382,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202681,350,Trait Data for African Plants - a Photo Guide,Podangis dactyloceras (Rchb.f.) Schltr.,93928,Podangis dactyloceras,2858723,25798401,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202682,350,Trait Data for African Plants - a Photo Guide,Pogonia bicarinata Blume,38100,Nervilia bicarinata,2858778,25798456,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202683,350,Trait Data for African Plants - a Photo Guide,Pollia condensata C.B. Clarke,43036,Pollia condensata,2858801,25798479,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202684,350,Trait Data for African Plants - a Photo Guide,Polyalthia longifolia (Sonn.) Thwaites,43061,Polyalthia longifolia,2858823,25798501,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202685,350,Trait Data for African Plants - a Photo Guide,Polyalthia suaveolens Engl. & Diels var. suaveolens,368448,Polyalthia suaveolens var. suaveolens,2858845,25798523,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202686,350,Trait Data for African Plants - a Photo Guide,Polyalthia suaveolens Engl. & Diels var. suaveolens,368448,Polyalthia suaveolens var. suaveolens,2858846,25798524,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202687,350,Trait Data for African Plants - a Photo Guide,Polycarpaea corymbosa (L.) Lam.,43085,Polycarpaea corymbosa,2858872,25798550,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202688,350,Trait Data for African Plants - a Photo Guide,Polycarpaea eriantha Hochst. ex A.Rich.,43087,Polycarpaea eriantha,2858887,25798565,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202689,350,Trait Data for African Plants - a Photo Guide,Polycarpaea linearifolia (DC.) DC.,43088,Polycarpaea linearifolia,2858900,25798578,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202690,350,Trait Data for African Plants - a Photo Guide,Polydora jelfiae (S. Moore) H. Rob.,253818,Polydora jelfiae,2858920,25798598,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
