,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,Reference
26617,236,Chinese Traits,Callicarpa rubella,77303,Callicarpa rubella,1671691,11512625,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26648,236,Chinese Traits,Camellia sinensis,9903,Camellia sinensis,1671693,11512801,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26679,236,Chinese Traits,Castanopsis fissa,11086,Castanopsis fissa,1671695,11512977,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26710,236,Chinese Traits,Coptosapelta diffusa,66869,Coptosapelta diffusa,1671698,11513190,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26741,236,Chinese Traits,Cryptomeria fortunei,15791,Cryptomeria japonica,1671699,11513328,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26772,236,Chinese Traits,Distylium myricoides,62788,Distylium myricoides,1671702,11513542,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26803,236,Chinese Traits,Embelia rudis,82275,Embelia vestita,1671704,11513717,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26834,236,Chinese Traits,Euscaphis japonica,23739,Euscaphis japonica,1671705,11513855,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26865,236,Chinese Traits,Ficus pandurata,83532,Ficus pandurata,1671706,11513993,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26896,236,Chinese Traits,Ficus pumila,24910,Ficus pumila,1671707,11514130,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26927,236,Chinese Traits,Ilex pubescens,30319,Ilex pubescens,1671708,11514268,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26958,236,Chinese Traits,Indigofera ichangensis,234744,Indigofera decora var. ichangensis,1671709,11514406,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
26989,236,Chinese Traits,Itea chinensis var oblonga,235289,Itea omeiensis,1671710,11514544,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27020,236,Chinese Traits,Kadsura longipedunculata,31620,Kadsura longipedunculata,1671711,11514681,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27051,236,Chinese Traits,Lasianthus lancilimbus,32423,Lasianthus japonicus,1671712,11514819,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27082,236,Chinese Traits,Laurocerasus spinulosa,44423,Prunus spinulosa,1671713,11514957,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27113,236,Chinese Traits,Litsea wilsonii,88908,Litsea wilsonii,1671718,11515246,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27144,236,Chinese Traits,Lonicera cinerea,238539,Lonicera humilis,1671719,11515383,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27175,236,Chinese Traits,Maesa japonica,34997,Maesa japonica,1671721,11515559,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27206,236,Chinese Traits,Millettia reticulata,90619,Millettia reticulata,1671722,11515696,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27237,236,Chinese Traits,Oreocnide frutescens,70037,Oreocnide frutescens,1671724,11515866,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27268,236,Chinese Traits,Pericampylus glaucus,41090,Pericampylus glaucus,1671725,11516003,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27299,236,Chinese Traits,Pittosporum sahnianum,93589,Pittosporum illicioides,1671727,11516179,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27330,236,Chinese Traits,Premna fordii,94391,Premna fordii,1671729,11516354,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27361,236,Chinese Traits,Rosa laevigata,46754,Rosa laevigata,1671730,11516491,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27392,236,Chinese Traits,Rubus corchorifolius,46982,Rubus corchorifolius,1671731,11516629,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27423,236,Chinese Traits,Sabia swinhoei,96423,Sabia swinhoei,1671732,11516766,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27454,236,Chinese Traits,Sageretia thea,71186,Sageretia thea,1671733,11516904,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27485,236,Chinese Traits,Smilax glabra,98048,Smilax glabra,1671734,11517041,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27516,236,Chinese Traits,Styrax obassis,52251,Styrax obassis,1671735,11517179,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27547,236,Chinese Traits,Tarenna mollissima,53499,Tarenna mollissima,1671736,11517317,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27578,236,Chinese Traits,Toxicodendron succedaneum,100063,Toxicodendron succedaneum,1671737,11517454,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27609,236,Chinese Traits,Trachelospermum axillare,100072,Trachelospermum axillare,1671738,11517591,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27640,236,Chinese Traits,Ulmus changii,55444,Ulmus changii,1671739,11517729,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27671,236,Chinese Traits,Vaccinium bracteatum,55693,Vaccinium bracteatum,1671740,11517867,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27702,236,Chinese Traits,Actinidia eriantha,73585,Actinidia eriantha,1671743,11518081,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27733,236,Chinese Traits,Alyxia vulgaris,3080,Alyxia sinensis,1671745,11518256,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27764,236,Chinese Traits,Ampelopsis grossedentata,74601,Ampelopsis grossedentata,1671746,11518393,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27795,236,Chinese Traits,Ardisia lindleyana,75236,Ardisia lindleyana,1671748,11518568,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27826,236,Chinese Traits,Camellia cordifolia,9873,Camellia cordifolia,1671749,11518706,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27857,236,Chinese Traits,Castanopsis fordii,11087,Castanopsis fordii,1671754,11518996,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27888,236,Chinese Traits,Celastrus hypoleucus,78247,Celastrus hypoleucus,1671755,11519133,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27919,236,Chinese Traits,Choerospondias axillaris,12521,Choerospondias axillaris,1671756,11519271,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27950,236,Chinese Traits,Coptosapelta diffusa,66869,Coptosapelta diffusa,1671757,11519408,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
27981,236,Chinese Traits,Daphniphyllum oldhamii,67184,Daphniphyllum pentandrum,1671759,11519584,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
28012,236,Chinese Traits,Diospyros kaki var sylvestris,18516,Diospyros kaki,1671760,11519722,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
28043,236,Chinese Traits,Diploclisia glaucescens,18671,Diploclisia glaucescens,1671761,11519859,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
28074,236,Chinese Traits,Eurya nitida,23717,Eurya nitida,1671764,11520073,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
28105,236,Chinese Traits,Ficus fulva,24828,Ficus fulva,1671765,11520211,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
28136,236,Chinese Traits,Fissistigma oldhamii,67955,Fissistigma oldhamii,1671766,11520348,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
28167,236,Chinese Traits,Gnetum parvifolium,64528,Gnetum parvifolium,1671768,11520523,1184.0,Stem latex production,2507,Latex,Latex,no,"Prentice, I.C., Meng, T., Wang, H., Harrison, S.P., Ni, J., Wang, G., 2011. Evidence for a universal scaling relationship of leaf CO2 drawdown along a moisture gradient. New Phytologist 190: 169180"
